กรอก Room ID,กรอก Code,อัปโหลดรูปที่แคปมา,หัวข้อสนทนา (Topic),คุณเรียกความสัมพันธ์นี้อย่างไร ? (How do you call your relationship ?),"ให้คะแนนระดับความสนิทสนม ความไว้เนื้อเชื่อใจ (Closeness, Trust and Commitment)","ให้คะแนนระดับการให้เกียรติ การให้ความเคารพ (Authority,  and Respect)",กรอกลิงค์บทสนากรุณากรอก url ในรูปแบบดังนี้ http://181.215.78.221:5000/chat_room/{ตัวเลขห้อง},ยินยอมเงื่อนไขที่กล่าวมาข้างต้นหรือไม่ ?
4021,49904b76fb,https://www.api.wang.in.th:3001/static/pictures/answer/63c2407d6898043724e790b8/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/3c6ada053e8c481f23fdd732ad4e7425_---_0A4DA594-FDBE-41CD-B4B7-4769BFE61488.jpeg,การตั้งแคมป์,คนไม่รู้จัก (Stranger),ไม่รู้จักกัน,ปกติ (สัมพันธ์แบบเท่าเทียมกัน),http://181.215.78.221:5000/chat_room/4021,ยินยอม
4025,dc5401ce62,https://www.api.wang.in.th:3001/static/pictures/answer/63dbaea5f67f892361bccfd2/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/2d3cae4ce15651361fe11d1e506810ec_---_3DA10DED-49CB-4401-8D81-B2BCE61869AE.png,การตั้งแคมป์,คู่รัก (Love Partner),สนิทกันมาก,ให้เกียรติมาก,http://181.215.78.221:5000/chat_room/4025,ยินยอม
4027,4aab0f2b28,https://www.api.wang.in.th:3001/static/pictures/answer/63dbaea5f67f892361bccfd2/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/0068ce563aa619313de8316ec57609ec_---_A884AAEE-DB2F-4E75-8F62-A4FEC249C475.png,การทำอาหาร,คู่รัก (Love Partner),สนิทกันมาก,ให้เกียรติมาก,http://181.215.78.221:5000/chat_room/4027,ยินยอม
4024,e633a97ebd,https://www.api.wang.in.th:3001/static/pictures/answer/63c192bf498590195bd5d675/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/e1400217b25e23ec9f815e9b3107113c_---_3075E5D8-906C-4B7A-9F8F-B43D88EB9564.jpeg,ภาษี,เพื่อนร่วมงาน (Work colleague),แค่คนรู้จักกัน,ปกติ (สัมพันธ์แบบเท่าเทียมกัน),http://181.215.78.221:5000/chat_room/4024,ยินยอม
4032,e1fc0a3139,https://www.api.wang.in.th:3001/static/pictures/answer/625d827baf135a319223d082/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/04a3f099a3ca3da2ce81aff004e60a8d_---_Capture14.PNG,สภาพอากาศ,คนไม่รู้จัก (Stranger),ไม่รู้จักกัน,ปกติ (สัมพันธ์แบบเท่าเทียมกัน),http://181.215.78.221:5000/chat_room/4032,ยินยอม
4043,c162cd0fbd,https://www.api.wang.in.th:3001/static/pictures/answer/6213413c2711ae6579a6ca00/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/2ec90f4f498a29744899df7a4c2a4a08_---_Room4043.png,ภาพยนตร์,คนไม่รู้จัก (Stranger),ไม่รู้จักกัน,ให้เกียรติมาก,http://181.215.78.221:5000/chat_room/4043,ยินยอม
4046,31afee6b51,https://www.api.wang.in.th:3001/static/pictures/answer/625d827baf135a319223d082/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/b9f7cf710bd8b0924cd29275d841870a_---_Capture15.PNG,ภาพยนตร์,คนไม่รู้จัก (Stranger),ไม่รู้จักกัน,ปกติ (สัมพันธ์แบบเท่าเทียมกัน),http://181.215.78.221:5000/chat_room/4046,ยินยอม
4047,7b9dbe0982,https://www.api.wang.in.th:3001/static/pictures/answer/6213413c2711ae6579a6ca00/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/498a4d008dfefef06cf5850ac2a1d3c7_---_Room4047.png,มลพิษทางอากาศ,คนไม่รู้จัก (Stranger),ไม่รู้จักกัน,ให้เกียรติมาก,http://181.215.78.221:5000/chat_room/4047,ยินยอม
4045,43e343f883,https://www.api.wang.in.th:3001/static/pictures/answer/61d52857ecfac85607837d8c/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/81b51b69a6ffa57053d6d2ad643f83ac_---_328435723_761357358218922_629985830724614243_n.png,สัตว์เลี้ยง,คนไม่รู้จัก (Stranger),ไม่รู้จักกัน,ให้เกียรติ,http://181.215.78.221:5000/chat_room/4045,ยินยอม
4049,b22dd598cd,https://www.api.wang.in.th:3001/static/pictures/answer/61d52857ecfac85607837d8c/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/526e103c2ca9652f9cdfe3b5153881b6_---_328862763_1161746271140168_3153511800151664278_n.png,สภาพอากาศ,คนไม่รู้จัก (Stranger),ไม่รู้จักกัน,ให้เกียรติ,http://181.215.78.221:5000/chat_room/4049,ยินยอม
4051,8098ea2572,https://www.api.wang.in.th:3001/static/pictures/answer/625d827baf135a319223d082/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/b6f3cd5915124d01483889cf98ec3760_---_Capture16.PNG,สื่อข่าว,คนไม่รู้จัก (Stranger),ไม่รู้จักกัน,ปกติ (สัมพันธ์แบบเท่าเทียมกัน),http://181.215.78.221:5000/chat_room/4051,ยินยอม
4058,d4c0ca4b84,https://www.api.wang.in.th:3001/static/pictures/answer/61d52857ecfac85607837d8c/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/da801dad10424f5a9d055dcee238f9bc_---_328703181_405187075163321_8863080608246584743_n.png,รายการโทรทัศน์,คนไม่รู้จัก (Stranger),ไม่รู้จักกัน,ให้เกียรติ,http://181.215.78.221:5000/chat_room/4058,ยินยอม
4053,53260234ef,https://www.api.wang.in.th:3001/static/pictures/answer/6213413c2711ae6579a6ca00/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/a785391250fd982f4f5b28e79e7726cc_---_Room4053.png,สัตว์เลี้ยง,คนไม่รู้จัก (Stranger),ไม่รู้จักกัน,ให้เกียรติมาก,http://181.215.78.221:5000/chat_room/4053,ยินยอม
4063,5275d78fcf,https://www.api.wang.in.th:3001/static/pictures/answer/63c0121e498590195bd5ab2e/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/859864040e48a8530fe9a2f335711a05_---_orca-image-741161719.jpeg,ดนตรี,คนไม่รู้จัก (Stranger),ไม่รู้จักกัน,ปกติ (สัมพันธ์แบบเท่าเทียมกัน),http://181.215.78.221:5000/chat_room/4063,ยินยอม
4065,7e560aabe6,https://www.api.wang.in.th:3001/static/pictures/answer/6213413c2711ae6579a6ca00/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/051f66425060de2089273deef4f803b4_---_Room4065.png,การตั้งแคมป์,คนไม่รู้จัก (Stranger),ไม่รู้จักกัน,ให้เกียรติมาก,http://181.215.78.221:5000/chat_room/4065,ยินยอม
4060,d6c5e619c5,https://www.api.wang.in.th:3001/static/pictures/answer/61d52857ecfac85607837d8c/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/e35c59f3b416c412d2d8907c39cfc2b8_---_327736603_731838535167421_4425895393228127702_n.png,การทำอาหาร,คนไม่รู้จัก (Stranger),ไม่รู้จักกัน,ให้เกียรติมาก,http://181.215.78.221:5000/chat_room/4060,ยินยอม
4062,fb5318bdb2,https://www.api.wang.in.th:3001/static/pictures/answer/63c0121e498590195bd5ab2e/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/5a337f6840a4317840c7fdc42fc54b34_---_orca-image-998542669.jpeg,ดนตรี,คนไม่รู้จัก (Stranger),ไม่รู้จักกัน,ปกติ (สัมพันธ์แบบเท่าเทียมกัน),http://181.215.78.221:5000/chat_room/4062,ยินยอม
4067,38ce0296d3,https://www.api.wang.in.th:3001/static/pictures/answer/63d8e6e4b9b1dcc3ef85fabd/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/1edd75d407c47b495bb6af52b6f662c3_---_0D39EFB1-DBBD-40E0-A0D9-E7AAF67C1339.jpeg,ออกกำลังกายและฟิตเนส,คนไม่รู้จัก (Stranger),ไม่รู้จักกัน,ให้เกียรติ,http://181.215.78.221:5000/chat_room/4067,ยินยอม
4066,bc8613ab76,https://www.api.wang.in.th:3001/static/pictures/answer/6213413c2711ae6579a6ca00/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/4eee6fce926e4344ca60082406fe3c9c_---_Room4066.png,ดนตรี,คนไม่รู้จัก (Stranger),ไม่รู้จักกัน,ให้เกียรติมาก,http://181.215.78.221:5000/chat_room/4066,ยินยอม
4068,30b7f2480b,https://www.api.wang.in.th:3001/static/pictures/answer/61d52857ecfac85607837d8c/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/740a2466cfc0a230d885321d3fd060bf_---_328994480_1371503490288821_4688693114413453413_n.png,ออกกำลังกายและฟิตเนส,คนไม่รู้จัก (Stranger),ไม่รู้จักกัน,ปกติ (สัมพันธ์แบบเท่าเทียมกัน),http://181.215.78.221:5000/chat_room/4068,ยินยอม
4061,5a10a3de97,https://www.api.wang.in.th:3001/static/pictures/answer/625d827baf135a319223d082/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/f7ff1fd336416d783e206e2ffa885df8_---_Screenshot_2566_0202_233652.png,การทำอาหาร,คนไม่รู้จัก (Stranger),ไม่รู้จักกัน,ปกติ (สัมพันธ์แบบเท่าเทียมกัน),http://181.215.78.221:5000/chat_room/4061,ยินยอม
4069,561e4b5907,https://www.api.wang.in.th:3001/static/pictures/answer/63c0121e498590195bd5ab2e/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/ae3b226614a1bf85961da708e0e66b18_---_Screenshot_20230202_234524.jpg,ร้านอาหาร,คนไม่รู้จัก (Stranger),ไม่รู้จักกัน,ปกติ (สัมพันธ์แบบเท่าเทียมกัน),http://181.215.78.221:5000/chat_room/4069,ยินยอม
4070,d132f88576,https://www.api.wang.in.th:3001/static/pictures/answer/625d827baf135a319223d082/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/1048bf9326f778086b669fc4fca89a26_---_Screenshot_2566_0202_235022.png,งานอดิเรกและงานฝีมือ,คนไม่รู้จัก (Stranger),ไม่รู้จักกัน,ปกติ (สัมพันธ์แบบเท่าเทียมกัน),http://181.215.78.221:5000/chat_room/4070,ยินยอม
4071,ccfaf6150d,https://www.api.wang.in.th:3001/static/pictures/answer/63c0121e498590195bd5ab2e/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/483324fc3410865aa41582dd15572a93_---_Screenshot_20230202_235016.jpg,ร้านอาหาร,คนไม่รู้จัก (Stranger),ไม่รู้จักกัน,ปกติ (สัมพันธ์แบบเท่าเทียมกัน),http://181.215.78.221:5000/chat_room/4071,ยินยอม
4072,f5d4b0220f,https://www.api.wang.in.th:3001/static/pictures/answer/63d8e6e4b9b1dcc3ef85fabd/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/71e7483ac1c63f8b51d699969caa2604_---_D4CEBE49-5E3B-42FA-A75D-FA566707E09C.jpeg,การทำอาหาร,คนไม่รู้จัก (Stranger),ไม่รู้จักกัน,ให้เกียรติ,http://181.215.78.221:5000/chat_room/4072,ยินยอม
4073,3dc269dd98,https://www.api.wang.in.th:3001/static/pictures/answer/61d52857ecfac85607837d8c/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/67928650d189b46793057c3083bedd74_---_327955364_524030279818995_7599483278298716157_n.png,ร้านอาหาร,คนไม่รู้จัก (Stranger),ไม่รู้จักกัน,ให้เกียรติ,http://181.215.78.221:5000/chat_room/4073,ยินยอม
4074,1ae40a2846,https://www.api.wang.in.th:3001/static/pictures/answer/63c0121e498590195bd5ab2e/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/a2822e818f1db96a7bc8a4b2ef7506ad_---_Screenshot_20230203_001122.jpg,กิจกรรมรวมญาติ,คนไม่รู้จัก (Stranger),ไม่รู้จักกัน,ปกติ (สัมพันธ์แบบเท่าเทียมกัน),http://181.215.78.221:5000/chat_room/4074,ยินยอม
4075,caaa266f24,https://www.api.wang.in.th:3001/static/pictures/answer/61d52857ecfac85607837d8c/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/c3f44f6d07594799604a8e6817b390cc_---_329023381_1158368155044159_6290410477010782201_n.png,การทำอาหาร,คนไม่รู้จัก (Stranger),ไม่รู้จักกัน,ให้เกียรติ,http://181.215.78.221:5000/chat_room/4075,ยินยอม
4078,15724b7a57,https://www.api.wang.in.th:3001/static/pictures/answer/6377718e5f3c720c6da7e8a2/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/2cd06c2ffbfedbb1efc7af115b9df68f_---_06AD61D1-6D34-4C4F-BB42-AC5D4350808E.jpeg,ออกกำลังกายและฟิตเนส,เพื่อน (Friend),สนิทกันมาก,ปกติ (สัมพันธ์แบบเท่าเทียมกัน),http://181.215.78.221:5000/chat_room/4078,ยินยอม
4079,e614f18034,https://www.api.wang.in.th:3001/static/pictures/answer/6377718e5f3c720c6da7e8a2/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/767cce242ed4b8344f9d874bcdd50bd5_---_23D76BA3-5019-492A-A393-4994EE335DA1.jpeg,สภาพอากาศ,คนไม่รู้จัก (Stranger),ไม่รู้จักกัน,บอกไม่ได้,http://181.215.78.221:5000/chat_room/4079,ยินยอม
4080,3d6e84627d,https://www.api.wang.in.th:3001/static/pictures/answer/63779691673de7185948e2fd/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/f938e6969fea8b4eaf7c891063e39d26_---_pm.png,มลพิษทางอากาศ,คนในครอบครัว (Family),สนิทกันมาก,ให้เกียรติ,http://181.215.78.221:5000/chat_room/4080,ยินยอม
4081,29f57a062d,https://www.api.wang.in.th:3001/static/pictures/answer/63779691673de7185948e2fd/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/7f614f1315d8cabfaa935d941a71f238_---_%E0%B8%9B%E0%B8%A5%E0%B8%B2.png,สัตว์เลี้ยง,คนในครอบครัว (Family),สนิทกันมาก,ให้เกียรติ,http://181.215.78.221:5000/chat_room/4081,ยินยอม
4082,b3ea0def31,https://www.api.wang.in.th:3001/static/pictures/answer/63779691673de7185948e2fd/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/286baabf2094989a9d1e0d2fa94f4d02_---_5000.png,สภาพอากาศ,คนในครอบครัว (Family),สนิทกันมาก,ให้เกียรติ,http://181.215.78.221:5000/chat_room/4082,ยินยอม
4088,cc0d9aece2,https://www.api.wang.in.th:3001/static/pictures/answer/63d8e6e4b9b1dcc3ef85fabd/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/11d264631bb1edca7e8b880669a56a82_---_F7AF2149-2084-4139-A74A-CB5913D29DC5.jpeg,สัตว์เลี้ยง,คนไม่รู้จัก (Stranger),ไม่รู้จักกัน,ให้เกียรติมาก,http://181.215.78.221:5000/chat_room/4088,ยินยอม
4087,3557391553,https://www.api.wang.in.th:3001/static/pictures/answer/63779691673de7185948e2fd/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/0f30efe88851580e4b3b2cd9ee77ba15_---_%E0%B8%97%E0%B8%B3%E0%B8%AA%E0%B8%A7%E0%B8%99.png,การทำสวน,คนในครอบครัว (Family),สนิทกันมาก,ให้เกียรติ,http://181.215.78.221:5000/chat_room/4087,ยินยอม
4089,11c0ae2ba6,https://www.api.wang.in.th:3001/static/pictures/answer/63d8e6e4b9b1dcc3ef85fabd/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/9cf701499629db5d4be66c0e34009fc7_---_AEEB76F1-8028-4AA6-8AC5-597A7524A152.jpeg,ภาพยนตร์,คนไม่รู้จัก (Stranger),ไม่รู้จักกัน,ให้เกียรติ,http://181.215.78.221:5000/chat_room/4089,ยินยอม
4093,c57460fb5b,https://www.api.wang.in.th:3001/static/pictures/answer/63d8e6e4b9b1dcc3ef85fabd/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/2bb02424cfe9231f267e9aa2ae826ccc_---_2002D169-AD8C-4C60-A5B0-4B6E0ECDDC4A.jpeg,สภาพอากาศ,คนไม่รู้จัก (Stranger),ไม่รู้จักกัน,ให้เกียรติ,http://181.215.78.221:5000/chat_room/4093,ยินยอม
4092,1bd686d880,https://www.api.wang.in.th:3001/static/pictures/answer/63779691673de7185948e2fd/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/7bbd22d843ed673dc5990a024cc9bc42_---_%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99.png,บ้าน,คนในครอบครัว (Family),สนิทกันมาก,ให้เกียรติ,http://181.215.78.221:5000/chat_room/4092,ยินยอม
4094,2a7043cac4,https://www.api.wang.in.th:3001/static/pictures/answer/63d8ddf72b6102c35a2c0d17/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/7f3a14277751fef48048f78e7a245f98_---_3.png,การทำสวน,คนในครอบครัว (Family),สนิทกันมาก,ให้เกียรติมาก,http://181.215.78.221:5000/chat_room/4094,ยินยอม
4095,f510609a84,https://www.api.wang.in.th:3001/static/pictures/answer/63d8e6e4b9b1dcc3ef85fabd/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/bb7da7fba9f83177fa0eb387da36d211_---_7080ADD3-AA2F-44F8-B776-96175B4C3253.jpeg,การทำอาหาร,คนไม่รู้จัก (Stranger),ไม่รู้จักกัน,ให้เกียรติ,http://181.215.78.221:5000/chat_room/4095,ยินยอม
4102,c63121fec4,https://www.api.wang.in.th:3001/static/pictures/answer/63c669420c1c16e5ab69dd5d/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/3dc9939cecb6c89728cca9fbea6c79cc_---_Screenshot_25660203_121655.jpg,งานอดิเรกและงานฝีมือ,คนไม่รู้จัก (Stranger),ไม่รู้จักกัน,ปกติ (สัมพันธ์แบบเท่าเทียมกัน),http://181.215.78.221:5000/chat_room/4102,ยินยอม
4105,75117ab52a,https://www.api.wang.in.th:3001/static/pictures/answer/6377718e5f3c720c6da7e8a2/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/91627a23bf4428b8cf981db9794bf60e_---_7F08EE98-1B4C-4135-960E-0C0FFA07FF04.jpeg,สัตว์เลี้ยง,คนในครอบครัว (Family),สนิทกันมาก,ให้เกียรติมาก,http://181.215.78.221:5000/chat_room/4105,ยินยอม
4106,5d27157720,https://www.api.wang.in.th:3001/static/pictures/answer/6377718e5f3c720c6da7e8a2/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/90aa9eb8d8084a9166357d0ab2ad0f27_---_CC92B1B3-5062-457E-B598-27B63EA46C78.jpeg,มลพิษทางอากาศ,เพื่อน (Friend),สนิทกันมาก,ปกติ (สัมพันธ์แบบเท่าเทียมกัน),http://181.215.78.221:5000/chat_room/4106,ยินยอม
4107,baf4dcb067,https://www.api.wang.in.th:3001/static/pictures/answer/61d52857ecfac85607837d8c/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/6f519a9ffbcc1a407c7df054353d827e_---_329124817_559031349471479_69422846086027288_n.jpg,ภาพยนตร์,คนไม่รู้จัก (Stranger),ไม่รู้จักกัน,ให้เกียรติ,http://181.215.78.221:5000/chat_room/4107,ยินยอม
4109,04af28f8c2,https://www.api.wang.in.th:3001/static/pictures/answer/61d52857ecfac85607837d8c/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/e2333a63637b6e2e2ea21277c05c849f_---_328926751_1529936714158007_7092186547560273711_n.png,ร้านอาหาร,คนไม่รู้จัก (Stranger),ไม่รู้จักกัน,ให้เกียรติ,http://181.215.78.221:5000/chat_room/4109,ยินยอม
4111,46a8127657,https://www.api.wang.in.th:3001/static/pictures/answer/61d52857ecfac85607837d8c/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/c0a4f96ce221a68dc855d440fc161379_---_328557958_1366076564143600_8737669034447346318_n.png,รายการโทรทัศน์,คนไม่รู้จัก (Stranger),ไม่รู้จักกัน,ให้เกียรติ,http://181.215.78.221:5000/chat_room/4111,ยินยอม
4110,0c375f644e,https://www.api.wang.in.th:3001/static/pictures/answer/61d52857ecfac85607837d8c/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/2d484452779f2aac1a945aed89fde8f4_---_327320213_1242728386637181_2769710441747060555_n.png,ออกกำลังกายและฟิตเนส,คนไม่รู้จัก (Stranger),ไม่รู้จักกัน,ให้เกียรติ,http://181.215.78.221:5000/chat_room/4110,ยินยอม
4119,9988494343,https://www.api.wang.in.th:3001/static/pictures/answer/61d52857ecfac85607837d8c/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/8913b6385b5ce7b3c91129e61fb5a4f5_---_328548483_681421117061780_2081838408539235859_n.png,ออกกำลังกายและฟิตเนส,คนไม่รู้จัก (Stranger),ไม่รู้จักกัน,ให้เกียรติ,http://181.215.78.221:5000/chat_room/4119,ยินยอม
4117,1f21fe0f05,https://www.api.wang.in.th:3001/static/pictures/answer/61d52857ecfac85607837d8c/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/6cb97e1aa33d8669072aac5f440b5e43_---_329180469_488170333296500_7152876565842325568_n.jpg,ดนตรี,คนไม่รู้จัก (Stranger),ไม่รู้จักกัน,ให้เกียรติ,http://181.215.78.221:5000/chat_room/4117,ยินยอม
4120,67568f2266,https://www.api.wang.in.th:3001/static/pictures/answer/61d52857ecfac85607837d8c/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/c2d7a8f8cc22412ae643b5841e8f3f63_---_328223795_3432963443615619_7506324097250317411_n.png,สัตว์เลี้ยง,คนไม่รู้จัก (Stranger),ไม่รู้จักกัน,ให้เกียรติ,http://181.215.78.221:5000/chat_room/4120,ยินยอม
4125,5fd2b2f3a3,https://www.api.wang.in.th:3001/static/pictures/answer/61d52857ecfac85607837d8c/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/21a729e04ef3cda8653500eb61f5f21e_---_325004417_707796247523344_3628809977127894720_n.jpg,การทำอาหาร,คนไม่รู้จัก (Stranger),ไม่รู้จักกัน,ให้เกียรติ,http://181.215.78.221:5000/chat_room/4125,ยินยอม
4126,7f345eebe4,https://www.api.wang.in.th:3001/static/pictures/answer/63d8e6e4b9b1dcc3ef85fabd/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/317c77741935063e43a9455c6f4510d7_---_60BCC4F1-2D0C-4F57-97E6-BF6A30613D98.jpeg,ภาพยนตร์,คนไม่รู้จัก (Stranger),ไม่รู้จักกัน,ให้เกียรติ,http://181.215.78.221:5000/chat_room/4126,ยินยอม
4127,037f9dca6d,https://www.api.wang.in.th:3001/static/pictures/answer/61d52857ecfac85607837d8c/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/974803268116bc40724c9700f217f977_---_324604162_563535445685028_3790940127777794541_n.jpg,สภาพอากาศ,คนไม่รู้จัก (Stranger),ไม่รู้จักกัน,ให้เกียรติ,http://181.215.78.221:5000/chat_room/4127,ยินยอม
4129,79f338cdff,https://www.api.wang.in.th:3001/static/pictures/answer/63dcb37b74ee574a9d2fd038/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/4fe1cb3f8d74cb4a3f1aac2d2ac1b142_---_S__9060402.jpg,ภาพยนตร์,เพื่อนร่วมงาน (Work colleague),สนิทกันมาก,ปกติ (สัมพันธ์แบบเท่าเทียมกัน),http://181.215.78.221:5000/chat_room/4129,ยินยอม
4133,61ffc29a2e,https://www.api.wang.in.th:3001/static/pictures/answer/63dcb37b74ee574a9d2fd038/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/ae114993490b8a3bc4749789c483cf73_---_11.jpg,ออกกำลังกายและฟิตเนส,เพื่อน (Friend),สนิทกันมาก,ปกติ (สัมพันธ์แบบเท่าเทียมกัน),http://181.215.78.221:5000/chat_room/4133,ยินยอม
4132,f821c108af,https://www.api.wang.in.th:3001/static/pictures/answer/61d52857ecfac85607837d8c/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/fa8e7b52b89430f0ef5c727f3f8a510a_---_329157821_540061554764313_532454369935876253_n.png,รายการโทรทัศน์,คนไม่รู้จัก (Stranger),ไม่รู้จักกัน,ให้เกียรติ,http://181.215.78.221:5000/chat_room/4132,ยินยอม
4130,acd567e87,https://www.api.wang.in.th:3001/static/pictures/answer/63c2407d6898043724e790b8/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/896a8106406c08fd2f8091d1b14279a2_---_08CC8027-0EC6-4C6E-B8EE-0605641CFD25.jpeg,เสื้อผ้าและเครื่องแต่งกาย,คนไม่รู้จัก (Stranger),ไม่รู้จักกัน,ให้เกียรติมาก,http://181.215.78.221:5000/chat_room/4130,ยินยอม
4131,98a3a47b8e,https://www.api.wang.in.th:3001/static/pictures/answer/61d52857ecfac85607837d8c/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/199fab7619ac6d208ecbb98ae80df7d8_---_328160600_730885755181586_4224989037794999808_n.png,ภาพยนตร์,คนไม่รู้จัก (Stranger),ไม่รู้จักกัน,ให้เกียรติ,http://181.215.78.221:5000/chat_room/4131,ยินยอม
4136,622aab1602,https://www.api.wang.in.th:3001/static/pictures/answer/63c2407d6898043724e790b8/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/5e1a1ad23ddc1ee41b39c35e5e9da93b_---_1223370F-01F6-48A1-9BF4-E2B5CC767233.jpeg,มลพิษทางอากาศ,คนไม่รู้จัก (Stranger),ไม่รู้จักกัน,ให้เกียรติมาก,http://181.215.78.221:5000/chat_room/4136,ยินยอม
4138,818f7a33af,https://www.api.wang.in.th:3001/static/pictures/answer/63d8e6e4b9b1dcc3ef85fabd/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/d4c5f742e5d30e51daf75d5520d510e9_---_132AC468-9FDC-41DD-B7FE-AB1F56F59D10.jpeg,การทำอาหาร,คนไม่รู้จัก (Stranger),ไม่รู้จักกัน,ให้เกียรติ,http://181.215.78.221:5000/chat_room/4138,ยินยอม
4139,593cd7a574,https://www.api.wang.in.th:3001/static/pictures/answer/63d8ddf72b6102c35a2c0d17/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/d6f2716957cb8968e5847e70fc8ae28b_---_4.png,มลพิษทางอากาศ,เพื่อนร่วมงาน (Work colleague),แค่คนรู้จักกัน,ปกติ (สัมพันธ์แบบเท่าเทียมกัน),http://181.215.78.221:5000/chat_room/4139,ยินยอม
4140,5ccd288de4,https://www.api.wang.in.th:3001/static/pictures/answer/61d52857ecfac85607837d8c/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/9ebfd4d474b3ddc7f953128f1b517cd8_---_328934070_1227525358180618_1168485772063351348_n.jpg,ชีวิตครอบครัว,คนไม่รู้จัก (Stranger),ไม่รู้จักกัน,ให้เกียรติ,http://181.215.78.221:5000/chat_room/4140,ยินยอม
4142,e6081ee2d7,https://www.api.wang.in.th:3001/static/pictures/answer/61d52857ecfac85607837d8c/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/175a0c73e0e95b66c7d5dbc59435ab46_---_327867756_710555017400254_1142716933837293179_n.png,สัตว์เลี้ยง,คนไม่รู้จัก (Stranger),ไม่รู้จักกัน,ให้เกียรติ,http://181.215.78.221:5000/chat_room/4142,ยินยอม
