word,shapley,category,path,pronoun,particles,misspelling,label_0,score_0,label_1,score_1,label_2,score_2,label_3,score_3,label_4,score_4,label_5,score_5,label_6,score_6,label_7,score_7,label_8,score_8,label_9,score_9,label_10,score_10,label_11,score_11,label_12,score_12,common,common_w_cutoff,avg,avg_w_cutoff
บัญชี,0.006606261682974404,overall,Lexicons/v3/lexicon_task3_auth.jsonl,False,False,False,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,,,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,0.0,0.0,0.0,0.0
กิโล,0.006543590666789731,overall,Lexicons/v3/lexicon_task3_auth.jsonl,False,False,True,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,,,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,0.0,0.0,0.0,0.0
ลุก,0.006522106123156846,overall,Lexicons/v3/lexicon_task3_auth.jsonl,False,False,True,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,ไม่ให้เกียรติ (Disrespectful),-1.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,0.0,0.0,-0.08333333333333333,-0.08333333333333333
เกเร,0.006371791008859873,overall,Lexicons/v3/lexicon_task3_auth.jsonl,False,False,False,ไม่ให้เกียรติ (Disrespectful),-1.0,ไม่ให้เกียรติมาก (Highly Disrespectful),-2.0,ไม่ให้เกียรติมาก (Highly Disrespectful),-2.0,ไม่ให้เกียรติมาก (Highly Disrespectful),-2.0,ไม่ให้เกียรติมาก (Highly Disrespectful),-2.0,ไม่ให้เกียรติ (Disrespectful),-1.0,"ปกติ 
(Normal)",0.0,ไม่ให้เกียรติมาก (Highly Disrespectful),-2.0,"ปกติ 
(Normal)",0.0,ไม่ให้เกียรติมาก (Highly Disrespectful),-2.0,,,ไม่ให้เกียรติ (Disrespectful),-1.0,ไม่ให้เกียรติมาก (Highly Disrespectful),-2.0,-2.0,-2.0,-1.4545454545454546,-1.4545454545454546
ล่วงหน้า,0.006288630464537577,overall,Lexicons/v3/lexicon_task3_auth.jsonl,False,False,False,"ปกติ 
(Normal)",0.0,ให้เกียรติ (Respectful),1.0,"ปกติ 
(Normal)",0.0,"ให้เกียรติมาก 
(Highly Respectful)",2.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,ให้เกียรติ (Respectful),1.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,ให้เกียรติ (Respectful),1.0,"ให้เกียรติมาก 
(Highly Respectful)",2.0,0.0,0.0,0.5833333333333334,0.5833333333333334
ม.ค.,0.006276034601345784,overall,Lexicons/v3/lexicon_task3_auth.jsonl,False,False,False,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,,,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,0.0,0.0,0.0,0.0
มะม่วง,0.006275069589416186,overall,Lexicons/v3/lexicon_task3_auth.jsonl,False,False,False,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,0.0,0.0,0.0,0.0
ที่ๆ,0.006247329525649548,overall,Lexicons/v3/lexicon_task3_auth.jsonl,False,False,True,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,,,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,0.0,0.0,0.0,0.0
เป็นหวัด,0.006187819720362717,overall,Lexicons/v3/lexicon_task3_auth.jsonl,False,False,False,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,,,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,0.0,0.0,0.0,0.0
หนวด,0.006079042796045542,overall,Lexicons/v3/lexicon_task3_auth.jsonl,False,False,False,ไม่ให้เกียรติ (Disrespectful),-1.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,ไม่ให้เกียรติ (Disrespectful),-1.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,,,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,0.0,0.0,-0.09090909090909091,-0.09090909090909091
พัน,0.006038303367370675,overall,Lexicons/v3/lexicon_task3_auth.jsonl,False,False,False,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,,,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,0.0,0.0,0.0,0.0
สบายดี,0.006033226808053722,overall,Lexicons/v3/lexicon_task3_auth.jsonl,False,False,False,ให้เกียรติ (Respectful),1.0,,,ให้เกียรติ (Respectful),1.0,ให้เกียรติ (Respectful),1.0,ให้เกียรติ (Respectful),1.0,ให้เกียรติ (Respectful),1.0,"ปกติ 
(Normal)",0.0,,,"ปกติ 
(Normal)",0.0,ให้เกียรติ (Respectful),1.0,,,ให้เกียรติ (Respectful),1.0,ให้เกียรติ (Respectful),1.0,1.0,1.0,0.7777777777777778,0.7777777777777778
ระนาด,0.00600194011349231,overall,Lexicons/v3/lexicon_task3_auth.jsonl,False,False,False,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,,,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,0.0,0.0,0.0,0.0
ชุดว่ายน้ำ,0.005976933287456632,overall,Lexicons/v3/lexicon_task3_auth.jsonl,False,False,False,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,,,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,0.0,0.0,0.0,0.0
เน้อ,0.00582300984341438,overall,Lexicons/v3/lexicon_task3_auth.jsonl,False,True,False,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,,,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,0.0,0.0,0.0,0.0
ยาย,0.005684245853240805,overall,Lexicons/v3/lexicon_task3_auth.jsonl,False,False,False,"ปกติ 
(Normal)",0.0,ให้เกียรติ (Respectful),1.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,ให้เกียรติ (Respectful),1.0,ให้เกียรติ (Respectful),1.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,,,ให้เกียรติ (Respectful),1.0,"ปกติ 
(Normal)",0.0,0.0,0.0,0.36363636363636365,0.36363636363636365
บานปลาย,0.0056607883889228106,overall,Lexicons/v3/lexicon_task3_auth.jsonl,False,False,False,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,,,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,0.0,0.0,0.0,0.0
แขกรับเชิญ,0.0055481381714344025,overall,Lexicons/v3/lexicon_task3_auth.jsonl,False,False,False,"ปกติ 
(Normal)",0.0,"ให้เกียรติมาก 
(Highly Respectful)",2.0,ให้เกียรติ (Respectful),1.0,"ให้เกียรติมาก 
(Highly Respectful)",2.0,ให้เกียรติ (Respectful),1.0,"ให้เกียรติมาก 
(Highly Respectful)",2.0,"ให้เกียรติมาก 
(Highly Respectful)",2.0,"ให้เกียรติมาก 
(Highly Respectful)",2.0,"ให้เกียรติมาก 
(Highly Respectful)",2.0,"ให้เกียรติมาก 
(Highly Respectful)",2.0,"ให้เกียรติมาก 
(Highly Respectful)",2.0,"ให้เกียรติมาก 
(Highly Respectful)",2.0,"ให้เกียรติมาก 
(Highly Respectful)",2.0,2.0,2.0,1.8333333333333333,1.8333333333333333
ค่ำ,0.005513885174877942,overall,Lexicons/v3/lexicon_task3_auth.jsonl,False,False,False,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,,,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,0.0,0.0,0.0,0.0
พังงา,0.0054950236808508635,overall,Lexicons/v3/lexicon_task3_auth.jsonl,False,False,False,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,,,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,0.0,0.0,0.0,0.0
เกียรติ,0.00547296233009547,overall,Lexicons/v3/lexicon_task3_auth.jsonl,False,False,False,"ปกติ 
(Normal)",0.0,"ให้เกียรติมาก 
(Highly Respectful)",2.0,ให้เกียรติ (Respectful),1.0,,,ให้เกียรติ (Respectful),1.0,,,ให้เกียรติ (Respectful),1.0,"ให้เกียรติมาก 
(Highly Respectful)",2.0,ให้เกียรติ (Respectful),1.0,,,,,"ให้เกียรติมาก 
(Highly Respectful)",2.0,,,1.0,,1.4285714285714286,
ทั่ว,0.005390535559481344,overall,Lexicons/v3/lexicon_task3_auth.jsonl,False,False,True,"ปกติ 
(Normal)",0.0,ไม่ให้เกียรติมาก (Highly Disrespectful),-2.0,ไม่ให้เกียรติ (Disrespectful),-1.0,"ปกติ 
(Normal)",0.0,ไม่ให้เกียรติ (Disrespectful),-1.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,ไม่ให้เกียรติมาก (Highly Disrespectful),-2.0,"ปกติ 
(Normal)",0.0,ไม่ให้เกียรติมาก (Highly Disrespectful),-2.0,ไม่ให้เกียรติมาก (Highly Disrespectful),-2.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,0.0,0.0,-0.8333333333333334,-0.8333333333333334
เสาร์,0.005366477628603613,overall,Lexicons/v3/lexicon_task3_auth.jsonl,False,False,True,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,,,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,0.0,0.0,0.0,0.0
โพด,0.005304571473971009,overall,Lexicons/v3/lexicon_task3_auth.jsonl,False,False,True,"ปกติ 
(Normal)",0.0,ไม่ให้เกียรติ (Disrespectful),-1.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,ไม่ให้เกียรติ (Disrespectful),-1.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,,,ไม่ให้เกียรติ (Disrespectful),-1.0,"ปกติ 
(Normal)",0.0,0.0,0.0,-0.2727272727272727,-0.2727272727272727
กำลังใจ,0.00529645507722491,overall,Lexicons/v3/lexicon_task3_auth.jsonl,False,False,False,"ให้เกียรติมาก 
(Highly Respectful)",2.0,"ให้เกียรติมาก 
(Highly Respectful)",2.0,"ให้เกียรติมาก 
(Highly Respectful)",2.0,"ให้เกียรติมาก 
(Highly Respectful)",2.0,"ให้เกียรติมาก 
(Highly Respectful)",2.0,"ให้เกียรติมาก 
(Highly Respectful)",2.0,"ให้เกียรติมาก 
(Highly Respectful)",2.0,"ให้เกียรติมาก 
(Highly Respectful)",2.0,ให้เกียรติ (Respectful),1.0,"ให้เกียรติมาก 
(Highly Respectful)",2.0,"ให้เกียรติมาก 
(Highly Respectful)",2.0,"ให้เกียรติมาก 
(Highly Respectful)",2.0,"ให้เกียรติมาก 
(Highly Respectful)",2.0,2.0,2.0,1.9166666666666667,1.9166666666666667
อนุ,0.005198957398533821,overall,Lexicons/v3/lexicon_task3_auth.jsonl,False,False,True,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,,,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,0.0,0.0,0.0,0.0
รัดเข็มขัด,0.00517549691721797,overall,Lexicons/v3/lexicon_task3_auth.jsonl,False,False,False,ให้เกียรติ (Respectful),1.0,"ให้เกียรติมาก 
(Highly Respectful)",2.0,ให้เกียรติ (Respectful),1.0,"ปกติ 
(Normal)",0.0,ให้เกียรติ (Respectful),1.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ให้เกียรติมาก 
(Highly Respectful)",2.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,ให้เกียรติ (Respectful),1.0,ให้เกียรติ (Respectful),1.0,"ปกติ 
(Normal)",0.0,0.0,0.0,0.6666666666666666,0.6666666666666666
หาร,0.005039403215050697,overall,Lexicons/v3/lexicon_task3_auth.jsonl,False,False,False,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,,,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,0.0,0.0,0.0,0.0
ครุ,0.005011156667023897,overall,Lexicons/v3/lexicon_task3_auth.jsonl,False,False,True,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,0.0,0.0,0.0,0.0
พารา,0.005003512836992741,overall,Lexicons/v3/lexicon_task3_auth.jsonl,False,False,True,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,,,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,0.0,0.0,0.0,0.0
ทั้งวัน,0.005002855063039014,overall,Lexicons/v3/lexicon_task3_auth.jsonl,False,False,False,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,,,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,0.0,0.0,0.0,0.0
ลึก,0.005000558216124773,overall,Lexicons/v3/lexicon_task3_auth.jsonl,False,False,False,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,,,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,0.0,0.0,0.0,0.0
ชั่ว,0.004985749255865812,overall,Lexicons/v3/lexicon_task3_auth.jsonl,False,False,False,ไม่ให้เกียรติมาก (Highly Disrespectful),-2.0,ไม่ให้เกียรติมาก (Highly Disrespectful),-2.0,ไม่ให้เกียรติมาก (Highly Disrespectful),-2.0,"ปกติ 
(Normal)",0.0,ไม่ให้เกียรติมาก (Highly Disrespectful),-2.0,ไม่ให้เกียรติมาก (Highly Disrespectful),-2.0,ไม่ให้เกียรติมาก (Highly Disrespectful),-2.0,ไม่ให้เกียรติมาก (Highly Disrespectful),-2.0,ไม่ให้เกียรติมาก (Highly Disrespectful),-2.0,"ปกติ 
(Normal)",0.0,ไม่ให้เกียรติมาก (Highly Disrespectful),-2.0,ไม่ให้เกียรติมาก (Highly Disrespectful),-2.0,"ปกติ 
(Normal)",0.0,-2.0,-2.0,-1.5,-1.5
จุฬา,0.004973383853211999,overall,Lexicons/v3/lexicon_task3_auth.jsonl,False,False,True,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,0.0,0.0,0.0,0.0
เจ้าหญิง,0.004856886342167854,overall,Lexicons/v3/lexicon_task3_auth.jsonl,False,False,False,ให้เกียรติ (Respectful),1.0,"ให้เกียรติมาก 
(Highly Respectful)",2.0,"ให้เกียรติมาก 
(Highly Respectful)",2.0,"ให้เกียรติมาก 
(Highly Respectful)",2.0,"ให้เกียรติมาก 
(Highly Respectful)",2.0,ให้เกียรติ (Respectful),1.0,"ให้เกียรติมาก 
(Highly Respectful)",2.0,"ให้เกียรติมาก 
(Highly Respectful)",2.0,"ปกติ 
(Normal)",0.0,"ให้เกียรติมาก 
(Highly Respectful)",2.0,,,"ให้เกียรติมาก 
(Highly Respectful)",2.0,"ให้เกียรติมาก 
(Highly Respectful)",2.0,2.0,2.0,1.7272727272727273,1.7272727272727273
โรงเรียน,0.004852776247200233,overall,Lexicons/v3/lexicon_task3_auth.jsonl,False,False,False,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,"ปกติ 
(Normal)",0.0,0.0,0.0,0.0,0.0
